PDB ID,Chain ID,Resolution,Chain Length
"3AGY","B","1.85","181"
"3AHU","B","2.20","78"
"3AHU","C","2.20","78"
"3AHU","A","2.20","78"
"3AI4","A","1.60","285"
"3AIA","B","1.40","211"
"3AIA","A","1.40","211"
"3AIH","A","2.10","124"
"3AIH","B","2.10","124"
"3AJ1","C","2.50","167"
"3AJ1","H","2.50","167"
"3AJ1","D","2.50","167"
"3AJ1","E","2.50","167"
"3AJ1","A","2.50","167"
"3AJ1","F","2.50","167"
"3AJ1","B","2.50","167"
"3AJ1","G","2.50","167"
"3AJ3","A","1.58","274"
"3AJ4","A","1.00","112"
"3AJ4","B","1.00","112"
"3AJ6","A","1.48","286"
"3AJ6","B","1.48","286"
"3AJD","A","1.27","274"
"3AJF","C","2.00","94"
"3AJF","D","2.00","94"
"3AJF","A","2.00","94"
"3AJF","B","2.00","94"
"3AJI","B","2.05","83"
"3AJI","D","2.05","83"
"3AJV","A","1.70","190"
"3AJV","C","1.70","190"
"3AJW","A","2.10","150"
"3AKA","A","1.80","166"
"3AKE","A","1.50","208"
"3AKN","A","1.60","131"
"3AKS","A","0.97","190"
"3AL2","A","2.00","235"
"3ALR","B","2.10","106"
"3ALR","C","2.10","106"
"3ALR","D","2.10","106"
"3ALR","A","2.10","106"
"3ALU","C","1.65","157"
"3ALU","D","1.65","157"
"3ALU","A","1.65","157"
"3ALU","B","1.65","157"
"3AM1","A","2.40","260"
"3AMM","A","1.98","265"
"3AMM","B","1.98","265"
"3ANO","A","1.89","218"
"3ANO","B","1.89","218"
"3ANP","C","1.95","204"
"3ANP","D","1.95","204"
"3ANP","A","1.95","204"
"3ANP","B","1.95","204"
"3ANY","B","2.10","263"
"3ANY","D","2.10","263"
"3AON","B","2.00","115"
"3AON","A","2.00","217"
"3AOT","A","2.20","227"
"3APQ","A","1.84","210"
"3APQ","B","1.84","210"
"3AQ2","A","1.65","207"
"3AQ2","B","1.65","207"
"3AQ5","A","1.78","121"
"3AQ5","B","1.78","121"
"3AQB","C","2.40","147"
"3AQB","A","2.40","147"
"3AQJ","P","1.27","134"
"3AQJ","Q","1.27","134"
"3AQJ","A","1.27","134"
"3AQJ","R","1.27","134"
"3AQJ","B","1.27","134"
"3AQJ","C","1.27","134"
"3AQT","A","2.50","245"
"3AQT","B","2.50","245"
"3AS5","A","2.00","186"
"3AS5","B","2.00","186"
"3ASL","A","1.41","70"
"3ATP","A","2.50","170"
"3ATP","B","2.50","170"
"3AU4","B","1.90","63"
"3AUJ","M","2.10","173"
"3AUJ","B","2.10","224"
"3AUJ","E","2.10","224"
"3AUJ","G","2.10","173"
"3AV1","E","2.50","139"
"3AV1","A","2.50","139"
"3AV1","F","2.50","106"
"3AV1","B","2.50","106"
"3AV1","G","2.50","133"
"3AV1","C","2.50","133"
"3AV1","H","2.50","129"
"3AV1","D","2.50","129"
"3AVI","A","1.70","183"
"3AVI","B","1.70","183"
"3AWU","A","1.16","281"
"3AX2","E","1.90","73"
"3AX2","G","1.90","73"
"3AX2","A","1.90","73"
"3AX2","C","1.90","73"
"3AXJ","A","2.10","249"
"3AXJ","B","2.10","298"
"3AYH","A","2.19","136"
"3AYH","B","2.19","203"
"3AYV","D","1.85","254"
"3AYV","A","1.85","254"
"3AYV","B","1.85","254"
"3AYV","C","1.85","254"
"3AZC","A","2.00","133"
"3AZG","F","2.40","106"
"3AZG","G","2.40","133"
"3AZG","B","2.40","106"
"3AZG","H","2.40","129"
"3AZG","C","2.40","133"
"3AZG","D","2.40","129"
"3B02","A","1.92","195"
"3B08","B","1.70","64"
"3B08","E","1.70","64"
"3B08","H","1.70","64"
"3B08","K","1.70","64"
"3B09","A","1.90","88"
"3B0B","A","2.15","107"
"3B0B","B","2.15","107"
"3B0D","T","2.20","111"
"3B0D","W","2.20","76"
"3B0D","B","2.20","111"
"3B0D","C","2.20","76"
"3B0F","A","1.40","53"
"3B0F","B","1.40","53"
"3B0T","A","1.30","254"
"3B0Z","A","2.45","52"
"3B21","A","2.01","220"
"3B2Y","A","1.74","275"
"3B2Y","B","1.74","275"
"3B33","A","1.83","115"
"3B42","A","1.90","135"
"3B42","B","1.90","135"
"3B48","C","2.21","135"
"3B48","D","2.21","135"
"3B48","E","2.21","135"
"3B48","A","2.21","135"
"3B48","F","2.21","135"
"3B48","B","2.21","135"
"3B49","A","1.60","211"
"3B4Q","A","1.55","94"
"3B4Q","B","1.55","94"
"3B4U","A","1.20","294"
"3B4U","B","1.20","294"
"3B4V","C","2.48","237"
"3B4V","D","2.48","237"
"3B4V","G","2.48","237"
"3B4V","H","2.48","237"
"3B5E","B","1.75","223"
"3B5E","A","1.75","223"
"3B5M","D","1.21","205"
"3B5M","A","1.21","205"
"3B5M","B","1.21","205"
"3B5M","C","1.21","205"
"3B5N","L","1.60","64"
"3B5N","G","1.60","70"
"3B5N","B","1.60","69"
"3B5N","H","1.60","64"
"3B5N","C","1.60","70"
"3B5N","J","1.60","69"
"3B5N","D","1.60","64"
"3B5N","K","1.60","70"
"3B5N","F","1.60","69"
"3B5O","A","1.35","244"
"3B64","A","1.03","112"
"3B6E","A","1.60","216"
"3B73","B","2.12","111"
"3B73","A","2.12","111"
"3B77","E","2.42","193"
"3B77","A","2.42","193"
"3B77","F","2.42","193"
"3B77","B","2.42","193"
"3B77","C","2.42","193"
"3B77","D","2.42","193"
"3B79","A","1.37","129"
"3B7C","A","1.70","122"
"3B7H","A","2.00","78"
"3B7Y","A","1.80","153"
"3B7Y","B","1.80","153"
"3B81","A","2.10","203"
"3B84","A","1.74","119"
"3B85","A","2.35","208"
"3B85","B","2.35","208"
"3B8B","A","1.70","292"
"3B8F","B","1.90","142"
"3B8F","C","1.90","142"
"3B8F","D","1.90","142"
"3B8F","A","1.90","142"
"3B8I","C","1.90","287"
"3B8I","D","1.90","287"
"3B8I","E","1.90","287"
"3B8I","A","1.90","287"
"3B8I","F","1.90","287"
"3B8I","B","1.90","287"
"3B8L","A","1.75","163"
"3B8L","F","1.75","163"
"3B8L","B","1.75","163"
"3B8L","C","1.75","163"
"3B8L","D","1.75","163"
"3B8L","E","1.75","163"
"3B8O","E","2.40","265"
"3B8O","A","2.40","265"
"3B8O","F","2.40","265"
"3B8O","B","2.40","265"
"3B8O","G","2.40","265"
"3B8O","C","2.40","265"
"3B8O","H","2.40","265"
"3B8O","D","2.40","265"
"3B90","A","2.11","226"
"3B90","B","2.11","226"
"3B9J","A","2.30","219"
"3B9J","I","2.30","219"
"3BA3","B","1.55","145"
"3BA3","A","1.55","145"
"3BAL","D","1.95","153"
"3BAL","A","1.95","153"
"3BAL","B","1.95","153"
"3BAL","C","1.95","153"
"3BAS","A","2.30","89"
"3BAS","B","2.30","89"
"3BB6","C","2.30","127"
"3BB6","D","2.30","127"
"3BB6","A","2.30","127"
"3BB6","B","2.30","127"
"3BB9","C","1.80","148"
"3BB9","D","1.80","148"
"3BB9","E","1.80","148"
"3BB9","A","1.80","148"
"3BB9","F","1.80","148"
"3BB9","B","1.80","148"
"3BBB","B","1.30","151"
"3BBB","C","1.30","151"
"3BBB","D","1.30","151"
"3BBB","E","1.30","151"
"3BBB","A","1.30","151"
"3BBB","F","1.30","151"
"3BBD","A","2.15","205"
"3BBD","B","2.15","205"
"3BBJ","A","2.16","272"
"3BBJ","B","2.16","272"
"3BBL","A","2.35","287"
"3BC1","B","1.80","59"
"3BC1","F","1.80","59"
"3BCH","A","2.15","253"
"3BCI","A","1.81","186"
"3BCV","A","2.35","240"
"3BCV","B","2.35","240"
"3BCW","A","1.60","123"
"3BCW","B","1.60","123"
"3BCY","A","1.70","155"
"3BCZ","A","2.10","293"
"3BCZ","B","2.10","293"
"3BCZ","C","2.10","293"
"3BCZ","D","2.10","293"
"3BDE","A","1.79","120"
"3BDE","B","1.79","120"
"3BDU","C","1.90","62"
"3BDU","D","1.90","62"
"3BDU","E","1.90","62"
"3BDU","A","1.90","62"
"3BDU","F","1.90","62"
"3BDU","B","1.90","62"
"3BDU","G","1.90","62"
"3BDV","A","1.66","191"
"3BDV","B","1.66","191"
"3BE3","A","2.04","91"
"3BE3","B","2.04","91"
"3BE6","B","1.82","297"
"3BE6","C","1.82","297"
"3BE6","D","1.82","297"
"3BE6","A","1.82","297"
"3BED","B","1.45","142"
"3BED","A","1.45","142"
"3BEE","A","2.15","93"
"3BEE","B","2.15","93"
"3BER","A","1.40","249"
"3BES","R","2.20","250"
"3BES","L","2.20","139"
"3BEX","D","1.51","249"
"3BEX","E","1.51","249"
"3BEX","A","1.51","249"
"3BEX","F","1.51","249"
"3BEX","B","1.51","249"
"3BEX","C","1.51","249"
"3BEY","C","2.40","96"
"3BEY","D","2.40","96"
"3BEY","E","2.40","96"
"3BEY","A","2.40","96"
"3BEY","F","2.40","96"
"3BEY","B","2.40","96"
"3BF7","A","1.10","255"
"3BF7","B","1.10","255"
"3BFM","A","1.70","235"
"3BFO","C","1.15","91"
"3BFO","D","1.15","91"
"3BFO","A","1.15","91"
"3BFO","B","1.15","91"
"3BFQ","G","1.34","132"
"3BG4","D","2.50","57"
"3BGH","B","2.45","236"
"3BGH","A","2.45","236"
"3BGU","A","1.50","116"
"3BGU","B","1.50","116"
"3BGY","B","1.65","237"
"3BGY","A","1.65","237"
"3BHD","A","1.50","234"
"3BHD","B","1.50","234"
"3BHN","A","1.76","236"
"3BHP","B","2.01","60"
"3BHP","C","2.01","60"
"3BHP","A","2.01","60"
"3BHQ","A","1.54","211"
"3BHQ","B","1.54","211"
"3BHW","A","1.50","209"
"3BHW","B","1.50","209"
"3BI7","A","1.70","212"
"3BII","D","2.50","81"
"3BIJ","B","2.50","285"
"3BIJ","C","2.50","285"
"3BIJ","A","2.50","285"
"3BJ6","A","2.01","152"
"3BJ6","B","2.01","152"
"3BJA","A","2.38","139"
"3BJN","A","1.65","165"
"3BJO","A","2.05","103"
"3BK5","A","2.00","237"
"3BKH","A","2.50","268"
"3BKP","A","1.80","232"
"3BKT","A","1.50","86"
"3BKT","B","1.50","86"
"3BKT","C","1.50","86"
"3BKT","D","1.50","86"
"3BKW","A","1.60","243"
"3BKW","B","1.60","243"
"3BKX","A","1.85","275"
"3BKX","B","1.85","275"
"3BL4","A","2.20","124"
"3BL4","B","2.20","124"
"3BLN","A","1.31","143"
"3BLZ","G","1.75","128"
"3BLZ","L","1.75","128"
"3BLZ","C","1.75","128"
"3BLZ","H","1.75","128"
"3BLZ","D","1.75","128"
"3BLZ","I","1.75","128"
"3BLZ","E","1.75","128"
"3BLZ","J","1.75","128"
"3BLZ","A","1.75","128"
"3BLZ","F","1.75","128"
"3BLZ","K","1.75","128"
"3BLZ","B","1.75","128"
"3BM1","A","2.00","183"
"3BM1","B","2.00","183"
"3BM7","A","1.35","115"
"3BMZ","A","1.21","199"
"3BMZ","B","1.21","199"
"3BN0","A","2.00","112"
"3BN3","B","2.10","196"
"3BN7","A","1.64","120"
"3BNI","A","2.30","229"
"3BNI","B","2.30","229"
"3BNW","A","2.40","181"
"3BNW","B","2.40","181"
"3BO6","B","1.40","220"
"3BO6","A","1.40","220"
"3BO7","D","2.35","201"
"3BO7","A","2.35","201"
"3BO7","B","2.35","201"
"3BO7","C","2.35","201"
"3BOD","A","1.70","178"
"3BOE","A","1.40","210"
"3BOQ","A","2.39","160"
"3BOQ","B","2.39","160"
"3BOS","A","1.75","242"
"3BOS","B","1.75","242"
"3BOW","C","2.40","95"
"3BP3","B","1.65","82"
"3BP3","A","1.65","82"
"3BPJ","A","1.85","80"
"3BPJ","B","1.85","80"
"3BPJ","C","1.85","80"
"3BPJ","D","1.85","80"
"3BPK","A","1.56","206"
"3BPK","B","1.56","206"
"3BPQ","A","2.20","52"
"3BPQ","C","2.20","52"
"3BPS","E","2.41","83"
"3BPS","P","2.41","100"
"3BPV","A","1.40","138"
"3BQ3","A","1.90","270"
"3BQE","A","2.00","194"
"3BQP","A","1.30","80"
"3BQP","B","1.30","80"
"3BQX","A","1.40","150"
"3BQY","A","1.95","209"
"3BR8","A","1.33","91"
"3BRC","A","1.60","156"
"3BRC","B","1.60","156"
"3BRO","C","2.04","141"
"3BRO","D","2.04","141"
"3BRO","A","2.04","141"
"3BRO","B","2.04","141"
"3BRQ","A","2.00","296"
"3BRQ","B","2.00","296"
"3BRS","B","2.00","289"
"3BRS","A","2.00","289"
"3BRU","A","2.30","222"
"3BRU","B","2.30","222"
"3BRV","D","2.20","70"
"3BRV","B","2.20","70"
"3BS1","A","1.60","103"
"3BS2","A","1.15","148"
"3BS4","A","1.60","260"
"3BS5","B","2.00","80"
"3BS5","A","2.00","106"
"3BS6","A","1.80","280"
"3BS6","B","1.80","280"
"3BS7","B","1.90","78"
"3BS7","A","1.90","78"
"3BSU","G","2.10","53"
"3BSU","A","2.10","53"
"3BSU","H","2.10","53"
"3BSU","B","2.10","53"
"3BSU","C","2.10","53"
"3BSU","F","2.10","53"
"3BT3","A","2.50","148"
"3BT3","B","2.50","148"
"3BT4","A","2.10","86"
"3BT5","A","1.35","177"
"3BTP","B","2.30","63"
"3BU8","A","2.15","235"
"3BU8","B","2.15","235"
"3BUU","A","1.20","229"
"3BUU","B","1.20","229"
"3BVF","D","1.50","181"
"3BVF","E","1.50","181"
"3BVF","A","1.50","181"
"3BVF","F","1.50","181"
"3BVF","B","1.50","181"
"3BVF","C","1.50","181"
"3BVP","B","2.10","138"
"3BVP","A","2.10","138"
"3BVS","A","2.10","239"
"3BW6","A","2.50","144"
"3BWG","C","2.09","239"
"3BWG","A","2.09","239"
"3BWG","B","2.09","239"
"3BWH","A","1.00","245"
"3BWL","C","1.73","126"
"3BWL","D","1.73","126"
"3BWL","A","1.73","126"
"3BWL","B","1.73","126"
"3BWU","D","1.76","125"
"3BWV","A","1.55","180"
"3BWV","B","1.55","180"
"3BWZ","A","1.20","181"
"3BX4","B","1.70","146"
"3BX4","D","1.70","146"
"3BY4","A","1.55","212"
"3BY6","B","2.20","126"
"3BY6","C","2.20","126"
"3BY6","D","2.20","126"
"3BY6","E","2.20","126"
"3BY6","A","2.20","126"
"3BY8","A","1.45","142"
"3BY9","A","1.70","260"
"3BY9","B","1.70","260"
"3BYP","A","1.70","94"
"3BYP","B","1.70","94"
"3BYQ","A","1.70","193"
"3BYQ","B","1.70","193"
"3BYQ","C","1.70","193"
"3BYW","B","2.35","177"
"3BYW","G","2.35","177"
"3BYW","C","2.35","177"
"3BYW","H","2.35","177"
"3BYW","D","2.35","177"
"3BYW","E","2.35","177"
"3BYW","A","2.35","177"
"3BYW","F","2.35","177"
"3BZ6","A","2.21","183"
"3BZW","B","1.87","274"
"3BZW","C","1.87","274"
"3BZW","D","1.87","274"
"3BZW","E","1.87","274"
"3BZW","A","1.87","274"
"3BZW","F","1.87","274"
"3BZY","A","1.20","54"
"3C00","B","1.41","83"
"3C02","A","2.05","258"
"3C05","A","1.70","62"
"3C05","C","1.70","62"
"3C0D","E","2.40","119"
"3C0D","A","2.40","119"
"3C0D","F","2.40","119"
"3C0D","B","2.40","119"
"3C0D","G","2.40","119"
"3C0D","C","2.40","119"
"3C0D","H","2.40","119"
"3C0D","D","2.40","119"
"3C0F","B","1.80","91"
"3C0T","A","2.40","207"
"3C0W","A","2.20","235"
"3C0X","A","2.30","235"
"3C18","B","1.90","290"
"3C18","C","1.90","290"
"3C18","A","1.90","290"
"3C19","A","2.50","186"
"3C1B","D","2.20","125"
"3C1B","E","2.20","135"
"3C1B","F","2.20","102"
"3C1B","A","2.20","135"
"3C1B","H","2.20","125"
"3C1B","B","2.20","102"
"3C1Q","A","1.70","123"
"3C1Q","B","1.70","123"
"3C1V","D","1.50","113"
"3C1V","A","1.50","113"
"3C1V","B","1.50","113"
"3C1V","C","1.50","113"
"3C22","A","1.50","156"
"3C22","B","1.50","156"
"3C22","C","1.50","156"
"3C22","D","1.50","156"
"3C24","A","1.62","286"
"3C24","B","1.62","286"
"3C26","A","2.00","266"
"3C2B","B","2.10","221"
"3C2B","A","2.10","221"
"3C37","A","1.70","253"
"3C37","B","1.70","253"
"3C38","A","2.30","270"
"3C3K","B","1.99","285"
"3C3K","A","1.99","285"
"3C3P","A","1.90","210"
"3C3P","B","1.90","210"
"3C3P","C","1.90","210"
"3C4B","A","1.68","265"
"3C4R","A","2.30","151"
"3C4R","B","2.30","151"
"3C4R","C","2.30","151"
"3C4R","D","2.30","151"
"3C4S","A","1.70","66"
"3C4S","B","1.70","66"
"3C57","A","1.70","95"
"3C57","B","1.70","95"
"3C58","A","1.90","271"
"3C5H","A","1.80","255"
"3C5N","A","1.80","246"
"3C5N","B","1.80","246"
"3C5R","B","2.00","137"
"3C5R","A","2.00","137"
"3C5X","C","2.20","130"
"3C64","A","2.40","179"
"3C6A","A","1.16","232"
"3C6V","B","1.90","161"
"3C6V","C","1.90","161"
"3C6V","A","1.90","161"
"3C70","A","1.05","257"
"3C75","B","2.50","132"
"3C75","L","2.50","188"
"3C75","M","2.50","188"
"3C75","A","2.50","132"
"3C7J","A","2.10","237"
"3C7J","B","2.10","237"
"3C7X","A","1.70","196"
"3C85","D","1.90","183"
"3C85","A","1.90","183"
"3C85","B","1.90","183"
"3C85","C","1.90","183"
"3C8C","A","1.50","240"
"3C8C","B","1.50","240"
"3C8F","A","2.25","245"
"3C8G","C","2.50","172"
"3C8G","A","2.50","172"
"3C8I","A","1.95","141"
"3C8I","B","1.95","141"
"3C8U","A","1.95","208"
"3C8W","A","1.60","255"
"3C8W","B","1.60","255"
"3C8W","C","1.60","255"
"3C8W","D","1.60","255"
"3C90","B","1.79","92"
"3C90","C","1.79","92"
"3C90","X","1.79","92"
"3C90","A","1.79","92"
"3C97","A","1.70","140"
"3C9A","B","1.60","223"
"3C9A","A","1.60","223"
"3C9P","A","1.96","123"
"3C9Z","A","1.35","258"
"3CA7","A","1.50","52"
"3CA8","A","1.80","266"
"3CA8","B","1.80","266"
"3CAF","A","1.96","100"
"3CAN","A","1.80","182"
"3CBB","B","2.00","78"
"3CBB","A","2.00","78"
"3CBN","A","1.63","151"
"3CBU","A","2.05","214"
"3CBU","B","2.05","214"
"3CC2","I","2.40","162"
"3CC2","1","2.40","57"
"3CC2","W","2.40","154"
"3CC2","N","2.40","187"
"3CC2","D","2.40","177"
"3CC2","S","2.40","85"
"3CC2","J","2.40","145"
"3CC2","2","2.40","50"
"3CC2","X","2.40","92"
"3CC2","O","2.40","116"
"3CC2","E","2.40","178"
"3CC2","T","2.40","120"
"3CC2","K","2.40","132"
"3CC2","3","2.40","92"
"3CC2","Y","2.40","241"
"3CC2","P","2.40","149"
"3CC2","F","2.40","120"
"3CC2","U","2.40","67"
"3CC2","L","2.40","165"
"3CC2","A","2.40","240"
"3CC2","Z","2.40","116"
"3CC2","Q","2.40","96"
"3CC2","H","2.40","177"
"3CC2","V","2.40","71"
"3CC2","M","2.40","196"
"3CC2","C","2.40","246"
"3CC2","R","2.40","155"
"3CC8","A","1.64","230"
"3CCF","A","1.90","279"
"3CCF","B","1.90","279"
"3CCG","A","1.50","190"
"3CCY","A","2.01","203"
"3CDL","A","2.36","203"
"3CDL","B","2.36","203"
"3CE7","A","1.64","107"
"3CE8","A","2.40","120"
"3CEB","A","2.40","194"
"3CEC","A","1.60","104"
"3CED","A","2.15","98"
"3CED","B","2.15","98"
"3CED","C","2.15","98"
"3CEU","A","2.30","210"
"3CEU","B","2.30","210"
"3CEW","D","2.31","125"
"3CEW","A","2.31","125"
"3CEW","B","2.31","125"
"3CEW","C","2.31","125"
"3CEX","A","2.00","172"
"3CEX","B","2.00","172"
"3CF4","G","2.00","170"
"3CFU","B","2.40","159"
"3CFU","A","2.40","159"
"3CFW","A","2.20","164"
"3CG6","A","1.70","146"
"3CG6","B","1.70","146"
"3CGG","A","2.00","195"
"3CGG","B","2.00","195"
"3CGX","A","1.90","242"
"3CGZ","C","1.90","157"
"3CGZ","A","1.90","157"
"3CGZ","B","1.90","157"
"3CH0","A","1.50","272"
"3CH3","X","1.79","265"
"3CH4","B","1.76","202"
"3CH5","B","2.10","52"
"3CHM","A","1.50","169"
"3CI0","I","2.20","89"
"3CI0","K","2.20","298"
"3CI3","A","1.11","194"
"3CI6","A","1.55","171"
"3CI6","B","1.55","171"
"3CIJ","A","1.07","295"
"3CIJ","B","1.07","295"
"3CIM","A","1.30","99"
"3CIM","B","1.30","99"
"3CIM","C","1.30","99"
"3CIT","A","1.90","160"
"3CIT","B","1.90","160"
"3CJD","A","1.79","198"
"3CJD","B","1.79","198"
"3CJE","A","1.70","167"
"3CJI","A","2.30","263"
"3CJI","D","2.30","71"
"3CJJ","A","1.85","219"
"3CJK","B","1.80","75"
"3CJL","A","2.20","88"
"3CJL","B","2.20","88"
"3CJM","A","1.50","282"
"3CJN","A","1.95","162"
"3CJP","A","1.85","272"
"3CJP","B","1.85","272"
"3CJS","B","1.37","72"
"3CJS","C","1.37","72"
"3CJS","A","1.37","59"
"3CJT","F","2.30","147"
"3CJT","P","2.30","147"
"3CJT","H","2.30","147"
"3CJT","J","2.30","147"
"3CJT","B","2.30","147"
"3CJT","L","2.30","147"
"3CJT","D","2.30","147"
"3CJT","N","2.30","147"
"3CJW","A","1.48","244"
"3CJY","A","1.70","259"
"3CK1","B","1.74","150"
"3CK1","A","1.74","150"
"3CK2","A","2.30","176"
"3CKI","B","2.30","121"
"3CKK","A","1.55","235"
"3CL1","B","2.40","140"
"3CL1","A","2.40","140"
"3CLK","A","2.08","290"
"3CLK","B","2.08","290"
"3CLO","C","2.04","258"
"3CLO","A","2.04","258"
"3CLO","B","2.04","258"
"3CLS","C","1.65","264"
"3CLV","A","1.89","208"
"3CLZ","B","2.20","212"
"3CLZ","C","2.20","212"
"3CLZ","D","2.20","212"
"3CLZ","A","2.20","212"
"3CM2","G","2.50","130"
"3CM2","C","2.50","130"
"3CM2","H","2.50","130"
"3CM2","D","2.50","130"
"3CM2","I","2.50","130"
"3CM2","E","2.50","130"
"3CM2","J","2.50","130"
"3CM2","A","2.50","130"
"3CM2","F","2.50","130"
"3CM2","B","2.50","130"
"3CMB","B","1.60","283"
"3CMB","C","1.60","283"
"3CMB","D","1.60","283"
"3CMB","A","1.60","283"
"3CMY","A","1.95","61"
"3CNB","A","2.00","143"
"3CNB","B","2.00","143"
"3CNB","C","2.00","143"
"3CNE","C","1.99","175"
"3CNE","D","1.99","175"
"3CNE","A","1.99","175"
"3CNE","B","1.99","175"
"3CNG","D","2.00","189"
"3CNG","A","2.00","189"
"3CNG","B","2.00","189"
"3CNG","C","2.00","189"
"3CNH","A","1.66","200"
"3CNH","B","1.66","200"
"3CNI","A","2.30","156"
"3CNK","A","1.65","89"
"3CNK","B","1.65","89"
"3CNR","A","1.90","117"
"3CNR","B","1.90","117"
"3CNU","A","1.90","116"
"3CNV","A","2.00","162"
"3CNV","B","2.00","162"
"3CNV","C","2.00","162"
"3CNV","D","2.00","162"
"3CNW","A","2.48","148"
"3CNW","B","2.48","148"
"3CNX","A","2.10","170"
"3CNX","B","2.10","170"
"3CNX","C","2.10","170"
"3CO5","A","2.40","143"
"3CO5","B","2.40","143"
"3CO6","C","2.10","100"
"3COA","F","2.20","117"
"3COA","C","2.20","117"
"3COL","A","2.10","196"
"3COL","B","2.10","196"
"3COO","A","2.00","180"
"3COO","B","2.00","180"
"3COQ","A","2.40","89"
"3COQ","B","2.40","89"
"3CP0","A","1.65","82"
"3CP1","A","2.00","86"
"3CP3","A","2.00","148"
"3CP5","A","1.24","124"
"3CP7","A","1.39","218"
"3CP7","B","1.39","218"
"3CPF","B","2.50","138"
"3CPF","A","2.50","138"
"3CPG","A","1.71","282"
"3CPK","A","2.50","150"
"3CPQ","A","1.90","110"
"3CPQ","B","1.90","110"
"3CPT","A","1.90","143"
"3CQ1","A","1.90","103"
"3CQB","A","1.86","107"
"3CQB","B","1.86","107"
"3CQJ","A","2.04","295"
"3CQJ","B","2.04","295"
"3CQL","A","1.50","243"
"3CQL","B","1.50","243"
"3CQN","B","2.00","185"
"3CQN","A","2.00","185"
"3CQO","A","2.32","293"
"3CQO","B","2.32","293"
"3CQO","C","2.32","293"
"3CQV","A","1.90","199"
"3CQX","C","2.30","88"
"3CQX","D","2.30","88"
"3CRA","A","2.10","265"
"3CRA","B","2.10","265"
"3CRK","C","2.30","87"
"3CRK","D","2.30","87"
"3CS3","A","2.40","277"
"3CS5","C","2.20","59"
"3CS5","D","2.20","59"
"3CS5","A","2.20","59"
"3CS5","B","2.20","59"
"3CSX","A","1.84","81"
"3CSX","B","1.84","81"
"3CT5","A","1.37","159"
"3CT6","A","1.10","131"
"3CT6","B","1.10","131"
"3CT8","A","2.10","146"
"3CTA","A","2.20","230"
"3CTL","E","2.20","231"
"3CTL","A","2.20","231"
"3CTL","F","2.20","231"
"3CTL","B","2.20","231"
"3CTL","C","2.20","231"
"3CTL","D","2.20","231"
"3CTR","A","2.10","101"
"3CTV","A","2.46","110"
"3CU0","B","1.90","281"
"3CU0","A","1.90","281"
"3CU2","A","1.91","237"
"3CU2","B","1.91","237"
"3CU3","A","2.00","172"
"3CU4","A","1.30","85"
"3CVG","A","1.97","294"
"3CVG","B","1.97","294"
"3CVG","C","1.97","294"
"3CVG","D","1.97","294"
"3CVJ","A","2.00","243"
"3CVJ","B","2.00","243"
"3CVJ","C","2.00","243"
"3CVJ","D","2.00","243"
"3CVO","B","1.80","202"
"3CVO","C","1.80","202"
"3CVO","D","1.80","202"
"3CVO","A","1.80","202"
"3CVS","B","2.40","282"
"3CVS","C","2.40","282"
"3CVS","D","2.40","282"
"3CVS","A","2.40","282"
"3CVT","C","2.50","282"
"3CVT","D","2.50","282"
"3CVT","A","2.50","282"
"3CVT","B","2.50","282"
"3CVZ","C","2.40","273"
"3CVZ","D","2.40","273"
"3CVZ","A","2.40","273"
"3CVZ","B","2.40","273"
"3CW3","A","1.88","96"
"3CW7","C","2.30","282"
"3CW7","D","2.30","282"
"3CW7","A","2.30","282"
"3CW7","B","2.30","282"
"3CWA","C","2.40","282"
"3CWA","D","2.40","282"
"3CWA","A","2.40","282"
"3CWA","B","2.40","282"
"3CWF","A","2.20","122"
"3CWF","B","2.20","122"
"3CWI","A","1.90","78"
"3CWQ","A","2.47","209"
"3CWQ","B","2.47","209"
"3CWR","A","1.50","208"
"3CWR","B","1.50","208"
"3CWS","B","2.30","282"
"3CWS","C","2.30","282"
"3CWS","D","2.30","282"
"3CWS","A","2.30","282"
"3CWT","B","2.30","282"
"3CWT","C","2.30","282"
"3CWT","D","2.30","282"
"3CWT","A","2.30","282"
"3CX2","A","1.30","108"
"3CX5","I","1.90","65"
"3CX5","S","1.90","93"
"3CX5","E","1.90","185"
"3CX5","O","1.90","248"
"3CX5","T","1.90","65"
"3CX5","F","1.90","146"
"3CX5","P","1.90","185"
"3CX5","G","1.90","126"
"3CX5","Q","1.90","146"
"3CX5","H","1.90","93"
"3CX5","R","1.90","126"
"3CX5","D","1.90","248"
"3CX8","B","2.00","203"
"3CXG","B","2.00","133"
"3CXG","A","2.00","133"
"3CXK","A","1.70","164"
"3CXK","B","1.70","164"
"3CXM","A","1.50","268"
"3CXN","B","1.55","274"
"3CXN","C","1.55","274"
"3CXN","A","1.55","274"
"3CYP","E","1.60","138"
"3CYP","B","1.60","138"
"3CYP","C","1.60","138"
"3CYP","D","1.60","138"
"3CZ1","A","1.50","119"
"3CZ1","B","1.50","119"
"3CZ6","B","1.85","168"
"3CZ6","A","1.85","168"
"3CZC","A","2.02","110"
"3CZX","D","1.60","182"
"3CZX","A","1.60","182"
"3CZX","B","1.60","182"
"3CZX","C","1.60","182"
"3D00","A","1.90","191"
"3D01","L","1.70","165"
"3D01","C","1.70","165"
"3D01","H","1.70","165"
"3D01","D","1.70","165"
"3D01","I","1.70","165"
"3D01","E","1.70","165"
"3D01","J","1.70","165"
